爬取时间(__time),爬取链接(__url),商品ID(product_id),商品名称(name),商品描述(description),商品参数(params),商品现价(current_price),商品原价(original_price),月销量(month_sales_count),库存(stock),发货地址(shipping_address),商品发布时间(product_publish_time),店铺ID(shop_id),店铺名称(shop_name),商品链接URL(url),评分（总分5.0分）(score),收藏数(stores_count),累计评价数(comments_count),商品评价印象标签(impresses),
"2019-01-31 21:48:06","https://detail.tmall.com/item.htm?id=577287633752","577287633752","【咨询客服减20元】Huawei/华为 麦芒7全面屏手机官方旗舰店官网正品荣耀8X新款nova3华为华为nova4华为p20","3期免息 全面屏 全国联保","[{""label"":""后置摄像头"",""value"":""2000万（彩色）像素＋200万（彩色）像素""},{""label"":""摄像头类型"",""value"":""四摄像头（前双后双）""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4、*.webm、*.mkv""},{""label"":""分辨率"",""value"":""FHD+ 1080 x 2340 像素""},{""label"":""触摸屏类型"",""value"":""多点触控，最多支持10点触控""},{""label"":""屏幕尺寸"",""value"":""6.3英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待单通""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB""},{""label"":""存储容量"",""value"":""6+64GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""麦芒7""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核""},{""label"":""机身颜色"",""value"":""铂光金 魅海蓝 亮黑色""},{""label"":""手机类型"",""value"":""拍照手机 时尚手机 智能手机 商务手机""},{""label"":""操作系统"",""value"":""Android 8.1""},{""label"":""CPU品牌"",""value"":""HUAWEI Kirin 710 (麒麟710)""},{""label"":""产品名称"",""value"":""华为 麦芒7""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池（内置）"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""3.5mm 耳机"",""value"":""1 件""},{""label"":""USB数据线"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""}]","1699-1769","1999.00 - 2069.00","257","628","广东深圳","1548671356","103386089","久汇数码专营店","https://detail.tmall.com/item.htm?id=577287633752","4.8","1416","252","[{""label_count"":""31"",""label_title"":""手机不错""},{""label_count"":""25"",""label_title"":""外观不错""},{""label_count"":""22"",""label_title"":""性能很好""},{""label_count"":""16"",""label_title"":""服务不错""},{""label_count"":""16"",""label_title"":""正品""},{""label_count"":""14"",""label_title"":""物流快""},{""label_count"":""7"",""label_title"":""手感不错""},{""label_count"":""6"",""label_title"":""性价比很高""},{""label_count"":""4"",""label_title"":""屏幕清晰""}]",
"2019-01-31 21:48:04","https://detail.tmall.com/item.htm?id=575698696115","575698696115","领券减5元/分期免息】360 n7Pro全网通官方旗舰店官网正品特别版智能手机360n7pro骁龙710新款n7lite n6","骁龙710处理器 /官方授权 保修2年","[{""label"":""后置摄像头"",""value"":""1200万+200万""},{""label"":""摄像头类型"",""value"":""三摄像头（后双）""},{""label"":""视频显示格式"",""value"":""3GP\\3G2\\MP4\\MPG\\AVI\\WMV\\ASF\\RM\\FLV\\F4V\\MKV\\WEBM\\MOV\\TS\\M4V\\V""},{""label"":""分辨率"",""value"":""2160x1080（FHD+）""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""5.99英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB""},{""label"":""存储容量"",""value"":""6+64GB 6+128GB 4+32GB""},{""label"":""品牌"",""value"":""360""},{""label"":""型号"",""value"":""n7Pro""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""8核（最高主频2.2GHz）""},{""label"":""机身颜色"",""value"":""玛瑙黑 珊瑚红""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机 4G手机 商务手机""},{""label"":""操作系统"",""value"":""360OS""},{""label"":""CPU品牌"",""value"":""高通""},{""label"":""CPU型号"",""value"":""骁龙710""},{""label"":""产品名称"",""value"":""360手机N7 Pro""},{""label"":""主机体"",""value"":""1 件""},{""label"":""USB数据线"",""value"":""1 件""},{""label"":""电源适配器"",""value"":""1 件""},{""label"":""SIM卡顶针"",""value"":""1 件""},{""label"":""游戏礼包卡（礼包卡权益不同）"",""value"":""1 件""},{""label"":""说明书/保修卡"",""value"":""1 件""},{""label"":""钢化膜"",""value"":""1 件""},{""label"":""保护壳"",""value"":""1 件""},{""label"":""耳机"",""value"":""1 件""}]","1099-1838","1599.00 - 2338.00","299","353","北京","1548345600","108415550","博海宇通数码专营店","https://detail.tmall.com/item.htm?id=575698696115","4.8","5815","994","[{""label_count"":""192"",""label_title"":""手机不错""},{""label_count"":""184"",""label_title"":""性能强劲""},{""label_count"":""90"",""label_title"":""服务态度好""},{""label_count"":""73"",""label_title"":""款式漂亮""},{""label_count"":""57"",""label_title"":""实惠""},{""label_count"":""49"",""label_title"":""性价比超好""},{""label_count"":""37"",""label_title"":""电池十分耐用""},{""label_count"":""28"",""label_title"":""拍照清晰""},{""label_count"":""26"",""label_title"":""正品行货""},{""label_count"":""23"",""label_title"":""手感也很好""}]",
"2019-01-31 21:48:00","https://detail.tmall.com/item.htm?id=580041288422","580041288422","移动电信版按键直板超薄大屏大字大声超长待机老人手机老人机正品洛基亚三星女款学生华为创星（手机） 3310","经典时尚 大屏大字一键拨号语音王 保修3年","[{""label"":""后置摄像头"",""value"":""30万""},{""label"":""摄像头类型"",""value"":""单摄像头""},{""label"":""视频显示格式"",""value"":""3GP""},{""label"":""分辨率"",""value"":""240x320""},{""label"":""触摸屏类型"",""value"":""非触摸屏""},{""label"":""屏幕尺寸"",""value"":""2.4英寸""},{""label"":""网络类型"",""value"":""移动联通2G 电信2G""},{""label"":""网络模式"",""value"":""双卡单模""},{""label"":""键盘类型"",""value"":""12键标准键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""64MB""},{""label"":""存储容量"",""value"":""64MB""},{""label"":""品牌"",""value"":""创星（手机）""},{""label"":""型号"",""value"":""3310""},{""label"":""电池类型"",""value"":""可拆卸式电池""},{""label"":""核心数"",""value"":""单核心""},{""label"":""cpu频率"",""value"":""无""},{""label"":""机身颜色"",""value"":""深蓝 橙色 黑色 黄色""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 女性手机 老人手机""},{""label"":""操作系统"",""value"":""无""},{""label"":""CPU品牌"",""value"":""联发科""},{""label"":""CPU型号"",""value"":""6261D""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池"",""value"":""1 件""},{""label"":""充电头"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""说明书"",""value"":""1 件""}]","129-319","499.00","166","13952","广东深圳","1548419337","63019280","鑫睿诚数码专营店","https://detail.tmall.com/item.htm?id=580041288422","4.8","440","144","[{""label_count"":""13"",""label_title"":""手机不错""},{""label_count"":""11"",""label_title"":""声音好听""},{""label_count"":""6"",""label_title"":""外观不错""},{""label_count"":""5"",""label_title"":""屏幕清晰""},{""label_count"":""4"",""label_title"":""服务好""},{""label_count"":""3"",""label_title"":""很划算""},{""label_count"":""3"",""label_title"":""电池很给力""}]",
"2019-01-31 21:47:59","https://detail.tmall.com/item.htm?id=579844755381","579844755381","春节不打烊/下单可减110元】Huawei/华为 畅享9 PLUS官方旗舰店全面屏手机荣耀畅享9正品nova3i官网max畅玩8X","顺丰包邮 正品现货 刘海屏时尚机身","[{""label"":""后置摄像头"",""value"":""1300万＋200万像素""},{""label"":""摄像头类型"",""value"":""四摄像头（前双后双）""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4""},{""label"":""分辨率"",""value"":""FHD+ 1080x2340 像素""},{""label"":""触摸屏类型"",""value"":""支持多点触控的触摸屏""},{""label"":""屏幕尺寸"",""value"":""6.5英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待单通""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB""},{""label"":""存储容量"",""value"":""4+64GB 4+128GB 6+128GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""畅享9 PLUS""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""8核""},{""label"":""机身颜色"",""value"":""宝石蓝 极光紫 幻夜黑 樱语粉 畅享9幻夜黑 畅享9极光蓝 畅享9珊瑚红 畅享9极光紫""},{""label"":""手机类型"",""value"":""拍照手机 智能手机 商务手机""},{""label"":""操作系统"",""value"":""EMUI 8.2(兼容Android 8.1）""},{""label"":""CPU品牌"",""value"":""Hisilicon Kirin 710""},{""label"":""产品名称"",""value"":""华为畅享9 Plus""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""micro USB 数据线"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""TP保护膜"",""value"":""1 件""}]","1299-2129","1300.00 - 2130.00","330","4067","北京","1548669461","250340328","创汇通达数码旗舰店","https://detail.tmall.com/item.htm?id=579844755381","4.8","6649","709","[{""label_count"":""139"",""label_title"":""手机不错""},{""label_count"":""65"",""label_title"":""性能不错""},{""label_count"":""49"",""label_title"":""成色很好""},{""label_count"":""39"",""label_title"":""态度不错""},{""label_count"":""31"",""label_title"":""送了赠品""},{""label_count"":""25"",""label_title"":""屏幕细腻""},{""label_count"":""20"",""label_title"":""原装""},{""label_count"":""17"",""label_title"":""操作顺畅""},{""label_count"":""9"",""label_title"":""性价比高""},{""label_count"":""6"",""label_title"":""手机一般""}]",
"2019-01-31 21:47:58","https://detail.tmall.com/item.htm?id=581766568407","581766568407","春节正常发货+3期免息】华为honor/荣耀 荣耀10青春版lite手机10十全新8x官方旗舰店v9正品v10朱正廷9渐变x8","新品送80礼包   春节期间正常发货","[{""label"":""后置摄像头"",""value"":""1300万+200万像素""},{""label"":""摄像头类型"",""value"":""后置双摄""},{""label"":""视频显示格式"",""value"":""3gp，mp4""},{""label"":""分辨率"",""value"":""1080x2340""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""6.21英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟QWERTY键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB 4GB""},{""label"":""存储容量"",""value"":""4+64GB 6+64GB 6+128GB""},{""label"":""品牌"",""value"":""honor/荣耀""},{""label"":""型号"",""value"":""荣耀10青春版""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核 4 × 2.2 GHz + 4 × 1.7 GHz""},{""label"":""机身颜色"",""value"":""渐变蓝 渐变红 幻夜黑 铃兰白""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机""},{""label"":""操作系统"",""value"":""Android 9""},{""label"":""CPU品牌"",""value"":""海思""},{""label"":""产品名称"",""value"":""荣耀10青春版""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池（内置）"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""数据线"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""保护壳"",""value"":""1 件""}]","1399-1958","1399.01 - 1958.01","445","1711","广东深圳","1548822796","109435847","广东电信亿品汇专卖店","https://detail.tmall.com/item.htm?id=581766568407","4.8","8865","544","[{""label_count"":""76"",""label_title"":""手机不错""},{""label_count"":""67"",""label_title"":""性能很好""},{""label_count"":""48"",""label_title"":""外观不错""},{""label_count"":""40"",""label_title"":""快递不错""},{""label_count"":""31"",""label_title"":""服务态度好""},{""label_count"":""28"",""label_title"":""正品""},{""label_count"":""18"",""label_title"":""像素很给力""},{""label_count"":""16"",""label_title"":""手感超好""},{""label_count"":""10"",""label_title"":""性价比很高""},{""label_count"":""7"",""label_title"":""屏幕细腻""}]",
"2019-01-31 21:47:58","https://detail.tmall.com/item.htm?id=577990763616","577990763616","3期免息+送无线充/现货速发 Apple/苹果 iPhone XS Max双卡全网通手机苹果xsmax xr 8plus 6","来图定制专属新年壳","[{""label"":""后置摄像头"",""value"":""不详""},{""label"":""摄像头类型"",""value"":""不详""},{""label"":""视频显示格式"",""value"":""不详""},{""label"":""分辨率"",""value"":""不详""},{""label"":""触摸屏类型"",""value"":""不详""},{""label"":""屏幕尺寸"",""value"":""6.5英寸""},{""label"":""网络类型"",""value"":""无需合约版""},{""label"":""网络模式"",""value"":""不详""},{""label"":""键盘类型"",""value"":""不详""},{""label"":""款式"",""value"":""不详""},{""label"":""运行内存RAM"",""value"":""不详""},{""label"":""存储容量"",""value"":""64GB 256GB 512GB""},{""label"":""品牌"",""value"":""Apple/苹果""},{""label"":""Apple型号"",""value"":""iPhone XS Max""},{""label"":""电池类型"",""value"":""不详""},{""label"":""核心数"",""value"":""不详""},{""label"":""机身颜色"",""value"":""银色 金色 深空灰色""},{""label"":""手机类型"",""value"":""4G手机""},{""label"":""操作系统"",""value"":""iOS""},{""label"":""CPU品牌"",""value"":""Apple/苹果""},{""label"":""CPU型号"",""value"":""其他""},{""label"":""采用闪电接头的 EarPods"",""value"":""1 件""},{""label"":""iPhone"",""value"":""1 件""},{""label"":""闪电转 USB 连接线"",""value"":""1 件""},{""label"":""5W USB 电源适配器"",""value"":""1 件""}]","8838-10326","8839.00 - 11928.00","90","57","浙江杭州","1548903983","101737340","君问数码官方旗舰店","https://detail.tmall.com/item.htm?id=577990763616","4.8","2937","178","[{""label_count"":""33"",""label_title"":""原装""},{""label_count"":""13"",""label_title"":""服务不错""},{""label_count"":""12"",""label_title"":""手机不错""},{""label_count"":""5"",""label_title"":""物流快""},{""label_count"":""5"",""label_title"":""性能不错""}]",
"2019-01-31 21:47:57","https://detail.tmall.com/item.htm?id=576010193287","576010193287","【春节发货优选顺丰】华为HONOR/荣耀 荣耀8X MAX官网全新正品智能商务大屏全面屏手机官方旗舰店学生音乐","莱茵护眼认证，专为钟爱大屏的你足够的呵护","[{""label"":""后置摄像头"",""value"":""1600万+200万""},{""label"":""摄像头类型"",""value"":""三摄像头（后双）""},{""label"":""视频显示格式"",""value"":""3gp，mp4，wmv，rm，rmvb，asf""},{""label"":""分辨率"",""value"":""1080x2244""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""7.12英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟QWERTY键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB 6GB""},{""label"":""存储容量"",""value"":""4+64GB 6+64GB""},{""label"":""品牌"",""value"":""honor/荣耀""},{""label"":""型号"",""value"":""荣耀8X MAX""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核 1.8Ghz""},{""label"":""机身颜色"",""value"":""幻夜黑 魅海蓝 魅焰红""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机 4G手机 商务手机""},{""label"":""操作系统"",""value"":""Android 8.1+EMUI8.2""},{""label"":""CPU品牌"",""value"":""高通骁龙660/636""},{""label"":""产品名称"",""value"":""荣耀8X Max""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""micro USB 数据线"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""取卡针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""TP保护膜（已贴）"",""value"":""1 件""}]","1499-1799","1499.00 - 1799.00","10970","2404","广东深圳","1548865524","101717810","荣耀官方旗舰店","https://detail.tmall.com/item.htm?id=576010193287","4.8","203740","21133","[{""label_count"":""3023"",""label_title"":""屏幕大""},{""label_count"":""2761"",""label_title"":""手机不错""},{""label_count"":""1912"",""label_title"":""性能很好""},{""label_count"":""1258"",""label_title"":""外观不错""},{""label_count"":""1098"",""label_title"":""快递不错""},{""label_count"":""616"",""label_title"":""电池给力""},{""label_count"":""589"",""label_title"":""音色不错""},{""label_count"":""272"",""label_title"":""性能一般""},{""label_count"":""180"",""label_title"":""电池不太给力""},{""label_count"":""138"",""label_title"":""正品""}]",
"2019-01-31 21:47:57","https://detail.tmall.com/item.htm?id=573398323721","573398323721","优惠613元正品免息送豪礼Huawei/华为 nova 3手机官网官方旗舰店nove4全网nova3i/2sp降价mate20","21点当天发 正品保3年 3期免息咨询更优惠","[{""label"":""后置摄像头"",""value"":""1600万（彩色）像素＋2400万（黑白）像素""},{""label"":""摄像头类型"",""value"":""四摄像头（前双后双）""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4""},{""label"":""分辨率"",""value"":""2340 x 1080像素""},{""label"":""触摸屏类型"",""value"":""多点触控触摸屏""},{""label"":""屏幕尺寸"",""value"":""6.3英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待单通""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""6GB""},{""label"":""存储容量"",""value"":""6+64GB 6+128GB""},{""label"":""品牌"",""value"":""Huawei/华为""},{""label"":""华为型号"",""value"":""nova 3""},{""label"":""电池类型"",""value"":""锂聚合物电池""},{""label"":""核心数"",""value"":""八核 + 微智核i7""},{""label"":""机身颜色"",""value"":""浅艾蓝 蓝楹紫 星耀版·樱草金 相思红 亮黑色""},{""label"":""手机类型"",""value"":""拍照手机 智能手机 商务手机""},{""label"":""操作系统"",""value"":""Android 8.1""},{""label"":""CPU品牌"",""value"":""HUAWEI Kirin 970 (麒麟970)""},{""label"":""产品名称"",""value"":""HUAWEI nova 3""},{""label"":""手机"",""value"":""1 件""},{""label"":""电池（内置）"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""9V2A Charge充电器"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""3.5mm耳机"",""value"":""1 件""},{""label"":""9V2A Type-C数据线"",""value"":""1 件""},{""label"":""卡座捅针"",""value"":""1 件""},{""label"":""TPU保护壳"",""value"":""1 件""},{""label"":""TP保护膜（出厂已贴在手机上）"",""value"":""1 件""}]","2399-2799","2399.00 - 2799.00","213","13716","广东深圳","1548900480","106085007","同步飞扬数码专营店","https://detail.tmall.com/item.htm?id=573398323721","4.8","15560","1787","[{""label_count"":""311"",""label_title"":""手机不错""},{""label_count"":""246"",""label_title"":""性能不错""},{""label_count"":""167"",""label_title"":""成色很好""},{""label_count"":""150"",""label_title"":""送了赠品""},{""label_count"":""119"",""label_title"":""态度不错""},{""label_count"":""102"",""label_title"":""原装""},{""label_count"":""64"",""label_title"":""像素很好""},{""label_count"":""49"",""label_title"":""手感很好""},{""label_count"":""32"",""label_title"":""屏幕给力""},{""label_count"":""18"",""label_title"":""电池十分耐用""}]",
"2019-01-31 21:47:57","https://detail.tmall.com/item.htm?id=577524144547","577524144547","领券低至1359元起/送蓝牙】Xiaomi/小米 小米8 青春版手机学生官方旗舰6全面屏8se正品小米8青春note7","选小米耳机/音响等好礼正品","[{""label"":""后置摄像头"",""value"":""1200万+500万 AI双摄""},{""label"":""摄像头类型"",""value"":""三摄像头（后双）""},{""label"":""视频显示格式"",""value"":""1080P(全高清D5)""},{""label"":""分辨率"",""value"":""2280x1080 FHD+""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""6.26英寸""},{""label"":""网络类型"",""value"":""4G+全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB 6GB""},{""label"":""存储容量"",""value"":""4+64GB 6+64GB 6+128GB""},{""label"":""品牌"",""value"":""Xiaomi/小米""},{""label"":""型号"",""value"":""小米8 青春版""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核 最高主频2.2GHz""},{""label"":""机身颜色"",""value"":""深空灰 梦幻蓝 暮光金""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机 4G手机 商务手机 女性手机""},{""label"":""操作系统"",""value"":""MIUI""},{""label"":""CPU品牌"",""value"":""高通""},{""label"":""CPU型号"",""value"":""骁龙660""},{""label"":""产品名称"",""value"":""小米8 青春版""},{""label"":""手机主机"",""value"":""1 件""},{""label"":""电源适配器"",""value"":""1 件""},{""label"":""USB Type-C 数据线"",""value"":""1 件""},{""label"":""Type-C To Audio 转接线"",""value"":""1 件""},{""label"":""入门指南"",""value"":""1 件""},{""label"":""插针"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""高透软胶保护套"",""value"":""1 件""}]","1369-1828","1369.01 - 1888.01","545","1169","广东深圳","1548834106","109435847","广东电信亿品汇专卖店","https://detail.tmall.com/item.htm?id=577524144547","4.8","12560","1562","[{""label_count"":""251"",""label_title"":""手机不错""},{""label_count"":""203"",""label_title"":""性能很好""},{""label_count"":""134"",""label_title"":""服务态度好""},{""label_count"":""118"",""label_title"":""外观不错""},{""label_count"":""91"",""label_title"":""快递不错""},{""label_count"":""77"",""label_title"":""正品""},{""label_count"":""52"",""label_title"":""手感也很好""},{""label_count"":""35"",""label_title"":""像素很给力""},{""label_count"":""33"",""label_title"":""性价比高""},{""label_count"":""14"",""label_title"":""屏幕大""}]",
"2019-01-31 21:47:57","https://detail.tmall.com/item.htm?id=578162532393","578162532393","【春节发货优选顺丰】华为HONOR/荣耀畅玩8C全面屏手机4G全网通手机智能手机全新手机正品学生官方旗舰店","两天一充* 莱茵护眼","[{""label"":""后置摄像头"",""value"":""1300万像素（彩色，f/1.8光圈）+200万像素（黑白，f/2.4光圈）""},{""label"":""摄像头类型"",""value"":""双摄像头（后双）""},{""label"":""视频显示格式"",""value"":""*.3gp、*.mp4、*.webm、*.mkv""},{""label"":""分辨率"",""value"":""1520x720""},{""label"":""触摸屏类型"",""value"":""TFT LCD（IPS）""},{""label"":""屏幕尺寸"",""value"":""6.26英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟导航键""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB""},{""label"":""存储容量"",""value"":""4+32GB 4+64GB""},{""label"":""品牌"",""value"":""honor/荣耀""},{""label"":""型号"",""value"":""畅玩8C""},{""label"":""电池类型"",""value"":""锂聚合物电池""},{""label"":""核心数"",""value"":""八核 1.8Ghz""},{""label"":""机身颜色"",""value"":""极光蓝 星云紫 幻夜黑 铂光金""},{""label"":""手机类型"",""value"":""拍照手机 音乐手机 时尚手机 智能手机 4G手机""},{""label"":""操作系统"",""value"":""Android 8.1""},{""label"":""CPU品牌"",""value"":""高通骁龙632""},{""label"":""产品名称"",""value"":""荣耀畅玩8C""},{""label"":""手机"",""value"":""1 件""},{""label"":""充电器"",""value"":""1 件""},{""label"":""USB 线"",""value"":""1 件""},{""label"":""快速指南"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""卡座捅针"",""value"":""1 件""},{""label"":""手机保护壳"",""value"":""1 件""}]","999-1399","1099.00 - 1399.00","28071","2314","广东深圳","1548869298","101717810","荣耀官方旗舰店","https://detail.tmall.com/item.htm?id=578162532393","4.8","142180","23680","[{""label_count"":""2818"",""label_title"":""手机不错""},{""label_count"":""1858"",""label_title"":""性能强大""},{""label_count"":""1451"",""label_title"":""外型不错""},{""label_count"":""1149"",""label_title"":""快递不错""},{""label_count"":""922"",""label_title"":""划算""},{""label_count"":""658"",""label_title"":""屏幕细腻""},{""label_count"":""633"",""label_title"":""性价比很高""},{""label_count"":""260"",""label_title"":""屏幕一般""},{""label_count"":""184"",""label_title"":""机子是正品""},{""label_count"":""178"",""label_title"":""性能一般""}]",
"2019-01-31 21:47:57","https://detail.tmall.com/item.htm?id=568384580741","568384580741","【爆款钜惠】Xiaomi/小米 6X智能全面屏AI拍照老人学生手机8周年官方旗舰店正品双卡双待4G全网通","","[{""label"":""后置摄像头"",""value"":""2000万+1200万双摄""},{""label"":""摄像头类型"",""value"":""双摄像头（后双）""},{""label"":""视频显示格式"",""value"":""MP4/M4V/MKV/XVID/WAV/AAC/MP3/AMR/FLAC""},{""label"":""分辨率"",""value"":""2160x1080 FHD+""},{""label"":""触摸屏类型"",""value"":""电容屏，多点触控""},{""label"":""屏幕尺寸"",""value"":""5.99英寸""},{""label"":""网络类型"",""value"":""4G全网通""},{""label"":""网络模式"",""value"":""双卡双待""},{""label"":""键盘类型"",""value"":""虚拟触屏键盘""},{""label"":""款式"",""value"":""直板""},{""label"":""运行内存RAM"",""value"":""4GB 6GB""},{""label"":""存储容量"",""value"":""6+64GB 6+128GB 4+64GB""},{""label"":""品牌"",""value"":""Xiaomi/小米""},{""label"":""型号"",""value"":""6X""},{""label"":""电池类型"",""value"":""不可拆卸式电池""},{""label"":""核心数"",""value"":""八核 2.20GHz""},{""label"":""机身颜色"",""value"":""曜石黑 流沙金 赤焰红 樱花粉 冰川蓝""},{""label"":""手机类型"",""value"":""拍照手机 时尚手机 智能手机 商务手机 女性手机""},{""label"":""操作系统"",""value"":""MIUI""},{""label"":""CPU品牌"",""value"":""骁龙660""},{""label"":""产品名称"",""value"":""小米6X""},{""label"":""手机主机"",""value"":""1 件""},{""label"":""电源适配器"",""value"":""1 件""},{""label"":""USB Type-C 数据线"",""value"":""1 件""},{""label"":""Type-C TO AUDIO 转接线"",""value"":""1 件""},{""label"":""插针"",""value"":""1 件""},{""label"":""三包凭证"",""value"":""1 件""},{""label"":""入门指南"",""value"":""1 件""},{""label"":""高透软胶保护套"",""value"":""1 件""}]","1299-1549","1599.00 - 1999.00","790","1898","北京","1548314191","104736810","小米官方旗舰店","https://detail.tmall.com/item.htm?id=568384580741","4.8","58238","3208","[{""label_count"":""216"",""label_title"":""手机不错""},{""label_count"":""149"",""label_title"":""性能不错""},{""label_count"":""114"",""label_title"":""成色很好""},{""label_count"":""103"",""label_title"":""便宜""},{""label_count"":""88"",""label_title"":""快递不错""},{""label_count"":""81"",""label_title"":""性价比高""},{""label_count"":""45"",""label_title"":""像素很好""},{""label_count"":""39"",""label_title"":""屏幕给力""},{""label_count"":""32"",""label_title"":""电池不耐用""},{""label_count"":""9"",""label_title"":""原装""}]",
